x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	overlayNum	buffer	city_1	city_2	district	owner	world_wonder	tile_length
15	1	2718121	65536	65536	262147	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
16	1	2718176	65536	65536	262147	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
17	1	2718231	65536	65536	262147	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
18	1	2718286	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
19	1	2718341	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
20	1	2718396	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
21	1	2718451	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
22	1	2718506	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
23	1	2718561	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
24	1	2718616	65536	65536	917517	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
25	1	2718671	65536	65536	983054	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
26	1	2718726	393221	65536	4294967295	699483892	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	32	0	0	""	""	""	""	""	""	55
27	1	2718781	65536	65536	393221	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
28	1	2718836	458758	196610	4294967295	1248885265	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
29	1	2718891	65536	65536	458758	3842183808	4294967295	0	744451326	0	651957199	1	4294967295	-1	-1	3	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
30	1	2718946	65536	65536	458758	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	2	3	-1	-1	1	2	0	64	0	0	0	""	""	""	""	""	""	55
31	1	2719001	65536	65536	458758	3842183808	4294967295	0	744451326	1	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	3	49	0	0	0	0	0	""	""	""	""	""	""	55
32	1	2719056	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
33	1	2719135	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
34	1	2719214	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
35	1	2719293	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
36	1	2719372	524295	262147	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
37	1	2719451	524295	262147	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
38	1	2719530	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
39	1	2719609	524295	262147	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
40	1	2719688	65536	65536	524295	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	0	""	""	""	""	""	""	55
41	1	2719743	65536	65536	524295	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
42	1	2719798	65536	65536	524295	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	0	1	-1	3	7	0	192	0	0	0	""	""	""	""	""	""	55
43	1	2719853	65536	65536	524295	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	16	0	0	0	0	0	""	""	""	""	""	""	55
44	1	2719908	65536	65536	524295	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
45	1	2719963	589832	327684	4294967295	1248885265	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
46	1	2720018	65536	65536	524295	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
47	1	2720073	65536	65536	524295	1743422479	4294967295	0	744451326	1	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
48	1	2720128	655369	393221	4294967295	1248885265	4294967295	0	744451326	0	673592983	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
49	1	2720183	65536	65536	524295	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
50	1	2720238	65536	65536	589832	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	0	-1	-1	1	2	0	64	0	0	0	""	""	""	""	""	""	55
51	1	2720293	65536	65536	589832	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	5	3	56	0	32	0	0	0	""	""	""	""	""	""	55
52	1	2720348	65536	65536	589832	1743422479	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
53	1	2720403	65536	65536	589832	1743422479	4294967295	0	744451326	0	2790735626	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
54	1	2720458	65536	65536	589832	3842183808	4294967295	0	744451326	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	""	""	""	""	""	""	55
